ID,Date,Element,Data_Value
USC00207312,3/28/2007,TMAX,267
USC00201502,5/26/2008,TMAX,239
USC00201502,12/12/2014,TMIN,-44
USC00207320,10/26/2010,TMIN,156
USC00203712,10/1/2013,TMIN,78
USW00014833,6/1/2011,TMIN,128
USC00208202,3/27/2012,TMAX,89
USC00200842,5/24/2008,TMIN,39
USC00205451,5/4/2008,TMAX,206
USW00014853,4/18/2011,TMIN,0
USC00205050,8/22/2014,TMAX,272
USC00207320,5/3/2005,TMIN,11
USC00205050,10/4/2005,TMAX,294
USC00205563,9/3/2014,TMAX,256
USW00094889,4/20/2006,TMIN,17
USC00205451,1/28/2010,TMIN,-89
USC00205451,1/28/2010,TMAX,-28
USC00201502,8/4/2007,TMIN,156
USC00207320,9/17/2007,TMAX,183
USC00205050,2/12/2007,TMAX,-11
USC00205050,1/14/2012,TMIN,-72
USC00203712,3/28/2011,TMIN,-106
USC00207312,3/28/2007,TMIN,72
USC00201250,12/24/2008,TMIN,-167
USC00200230,3/26/2012,TMIN,0
USC00201250,1/24/2010,TMIN,22
USC00201250,1/24/2010,TMAX,83
USC00202308,3/6/2013,TMIN,-50
USC00205451,5/4/2008,TMIN,39
USW00094889,7/10/2014,TMIN,106
USC00205050,4/11/2012,TMIN,11
USW00094889,7/10/2014,TMAX,256
USC00201250,12/5/2010,TMAX,-11
USC00208080,6/26/2014,TMAX,278
USC00201502,10/3/2010,TMIN,39
USC00203712,6/28/2010,TMAX,267
USC00203712,3/28/2011,TMAX,28
USC00207312,12/14/2007,TMAX,17
USC00208080,1/2/2012,TMAX,56
USC00202308,3/6/2013,TMAX,6
USC00208080,2/17/2006,TMIN,-167
USC00200230,3/26/2012,TMAX,194
USW00004848,5/2/2014,TMIN,78
USW00094889,3/27/2012,TMIN,-49
USW00094889,3/7/2014,TMIN,-171
USC00201502,12/12/2014,TMAX,39
USW00094889,4/20/2006,TMAX,222
USC00200228,1/24/2010,TMIN,0
USC00207312,6/5/2005,TMAX,294
USC00201502,3/8/2014,TMIN,-67
USW00094889,6/5/2015,TMIN,117
USC00200032,5/28/2014,TMAX,217
USW00004848,6/14/2012,TMIN,111
USC00200032,12/6/2010,TMIN,-56
USC00200230,2/24/2008,TMIN,-89
USC00200220,4/5/2012,TMAX,161
USC00201250,6/12/2012,TMAX,267
USC00201250,6/12/2012,TMIN,150
USC00208080,12/7/2014,TMIN,-61
USC00208080,12/7/2014,TMAX,44
USC00205822,3/18/2015,TMIN,-33
USC00202308,12/21/2006,TMIN,-33
USW00014833,3/9/2014,TMAX,28
USC00205822,5/29/2015,TMIN,128
USC00205822,12/10/2009,TMAX,72
USC00201502,6/26/2014,TMIN,156
USC00203712,2/3/2007,TMAX,-61
USC00205822,3/18/2015,TMAX,83
USC00205822,5/29/2015,TMAX,256
USW00004848,6/14/2012,TMAX,244
USC00208972,12/8/2014,TMIN,-78
USW00094889,12/7/2014,TMIN,-49
USC00200032,5/28/2014,TMIN,117
USC00200228,6/23/2008,TMIN,122
USC00200220,4/5/2012,TMIN,6
USC00202308,12/21/2006,TMAX,61
USC00205050,12/12/2015,TMIN,50
USC00200842,8/20/2009,TMAX,283
USC00207312,7/20/2010,TMAX,283
USC00205050,8/28/2015,TMIN,94
USC00205451,11/18/2007,TMIN,11
USC00207320,8/20/2006,TMIN,156
USC00203712,2/3/2007,TMIN,-150
USW00004848,6/26/2014,TMIN,189
USC00200228,4/1/2007,TMAX,106
USC00207320,8/20/2006,TMAX,267
USC00201502,11/12/2014,TMAX,144
USW00004848,1/18/2013,TMAX,28
USC00201502,11/12/2014,TMIN,-6
USC00205822,3/3/2010,TMIN,-22
USC00208080,2/13/2007,TMIN,-133
USC00203712,9/29/2010,TMAX,150
USC00200032,10/20/2010,TMAX,189
USC00201502,12/24/2006,TMIN,-22
USC00208080,2/24/2008,TMIN,-106
USC00208080,2/24/2008,TMAX,50
USC00201502,12/24/2006,TMAX,72
USC00208080,2/13/2007,TMAX,-89
USC00203712,9/29/2010,TMIN,61
USC00207308,11/20/2007,TMAX,156
USC00200228,8/30/2015,TMIN,156
USW00014853,6/29/2015,TMIN,161
USW00014833,1/18/2013,TMAX,22
USC00200228,8/30/2015,TMAX,250
USW00094889,12/7/2014,TMAX,22
USC00207308,3/21/2005,TMAX,39
USC00207312,10/24/2010,TMAX,200
USC00205563,8/23/2006,TMAX,306
USW00094889,3/27/2007,TMIN,100
USC00207308,10/29/2010,TMAX,117
USC00208972,3/26/2013,TMAX,44
USC00205563,8/23/2006,TMIN,172
USC00207320,10/19/2008,TMAX,150
USC00208972,3/26/2013,TMIN,-11
USC00201250,8/28/2015,TMAX,239
USC00205451,3/19/2015,TMAX,94
USC00201502,5/26/2008,TMIN,150
USC00205451,9/2/2007,TMIN,128
USC00201502,8/4/2007,TMAX,294
USC00207320,10/19/2008,TMIN,-17
USC00202308,4/5/2012,TMIN,17
USC00200220,8/4/2010,TMIN,206
USW00004848,1/8/2014,TMAX,-82
USC00207312,10/24/2010,TMIN,67
USC00207312,5/11/2006,TMAX,233
USC00207308,3/21/2005,TMIN,-11
USC00201250,10/20/2010,TMIN,28
USC00200032,12/6/2010,TMAX,-33
USC00205050,1/6/2012,TMIN,-33
USW00014833,12/6/2010,TMIN,-67
USC00207312,5/11/2006,TMIN,117
USC00201250,10/20/2010,TMAX,122
USW00014833,1/18/2013,TMIN,-94
USC00205050,6/12/2012,TMAX,256
USC00205822,12/10/2009,TMIN,-78
USC00200230,6/19/2008,TMIN,94
USC00205822,2/7/2006,TMAX,17
USC00205050,1/6/2012,TMAX,56
USC00201250,1/6/2012,TMIN,11
USC00207320,4/1/2012,TMIN,17
USC00207312,4/1/2007,TMAX,133
USC00201250,12/5/2010,TMIN,-50
USC00201250,1/6/2012,TMAX,117
USW00014853,7/20/2010,TMAX,283
USC00205451,3/19/2015,TMIN,-56
USW00014853,7/20/2010,TMIN,189
USC00200032,8/3/2010,TMIN,222
USW00094889,3/27/2007,TMAX,267
USC00205050,6/12/2012,TMIN,172
USC00205050,1/14/2012,TMAX,-22
USC00200220,3/2/2009,TMIN,-144
USC00208202,2/17/2007,TMAX,-56
USC00207320,12/14/2009,TMAX,39
USW00014853,2/26/2014,TMAX,-77
USC00205451,4/22/2011,TMAX,117
USW00014833,2/25/2006,TMAX,56
USC00201250,7/21/2013,TMIN,178
USC00201250,7/21/2013,TMAX,283
USC00200032,4/15/2005,TMAX,183
USW00094889,4/28/2005,TMAX,128
USC00201250,3/2/2013,TMAX,-28
USC00207320,10/24/2010,TMAX,194
USC00205451,2/22/2009,TMIN,-72
USC00200220,10/29/2010,TMIN,44
USC00205451,7/15/2013,TMAX,300
USW00094889,1/22/2013,TMIN,-221
USC00201250,3/2/2013,TMIN,-50
USC00205451,5/20/2009,TMIN,83
USC00205822,10/19/2008,TMIN,17
USC00201250,12/24/2008,TMAX,0
USC00202308,2/25/2006,TMIN,-72
USC00205451,12/7/2008,TMIN,-100
USC00200228,9/11/2015,TMIN,94
USC00205451,7/18/2013,TMAX,333
USC00200228,9/11/2015,TMAX,267
USC00207320,12/14/2009,TMIN,-11
USC00207312,6/13/2012,TMAX,272
USC00200842,3/29/2006,TMAX,117
USC00200842,6/7/2011,TMIN,150
USW00004848,5/24/2008,TMAX,217
USW00014853,3/4/2009,TMAX,33
USC00205822,10/19/2008,TMAX,150
USC00202308,3/27/2012,TMIN,-22
USW00004848,4/10/2009,TMIN,39
USW00004848,4/10/2009,TMAX,83
USC00205451,4/22/2011,TMIN,11
USC00200228,12/6/2010,TMAX,-11
USC00207312,8/28/2015,TMAX,211
USC00208202,2/10/2008,TMAX,0
USC00205451,7/18/2013,TMIN,222
USC00205050,10/6/2013,TMAX,228
USC00207312,8/28/2015,TMIN,89
USC00200230,7/23/2010,TMIN,206
USC00200842,6/7/2011,TMAX,300
USW00004848,8/22/2006,TMAX,289
USW00014833,2/25/2006,TMIN,-72
USC00200032,6/21/2008,TMIN,150
USW00014853,2/26/2014,TMIN,-138
USC00205822,12/10/2015,TMIN,44
USC00200842,3/29/2006,TMIN,11
USC00207312,2/26/2006,TMIN,-100
USC00205050,2/6/2006,TMIN,-61
USW00014833,5/2/2005,TMIN,11
USC00208080,8/21/2005,TMAX,294
USC00207312,2/26/2006,TMAX,28
USC00202308,6/21/2012,TMIN,222
USW00014833,6/5/2005,TMAX,333
USC00205822,7/13/2006,TMIN,183
USC00202308,5/4/2008,TMAX,217
USC00200230,5/14/2006,TMIN,83
USC00205050,9/15/2007,TMIN,17
USC00205450,4/15/2005,TMAX,178
USC00201502,5/22/2014,TMIN,128
USC00208202,1/8/2014,TMAX,-167
USC00208080,8/21/2005,TMIN,117
USC00201250,11/14/2014,TMIN,-72
USC00202308,5/4/2008,TMIN,50
USC00202308,9/27/2005,TMAX,244
USW00094889,3/3/2009,TMAX,-16
USC00208080,11/14/2014,TMAX,17
USW00094889,3/3/2009,TMIN,-138
USC00208202,1/8/2014,TMIN,-261
USC00200228,3/27/2012,TMAX,83
USC00200220,1/17/2013,TMIN,-67
USC00208080,1/18/2013,TMAX,44
USC00205563,10/22/2010,TMIN,-11
USC00202308,2/25/2006,TMAX,44
USC00200220,10/29/2010,TMAX,106
USC00208080,1/18/2013,TMIN,-78
USC00200032,12/18/2005,TMAX,-33
USC00205050,9/15/2007,TMAX,150
USC00200220,1/17/2013,TMAX,39
USW00014833,12/6/2010,TMAX,-28
USW00014833,3/20/2012,TMIN,122
USC00200032,4/30/2008,TMIN,-22
USC00200230,7/23/2010,TMAX,328
USC00201250,8/28/2015,TMIN,100
USC00208972,12/13/2007,TMAX,17
USC00201502,5/22/2014,TMAX,283
USW00094889,1/22/2013,TMAX,-121
USW00014853,4/18/2011,TMAX,50
USC00200032,4/18/2006,TMIN,6
USC00200032,4/18/2006,TMAX,183
USC00205451,5/20/2009,TMAX,239
USC00203712,3/8/2013,TMAX,33
USC00208972,12/9/2009,TMAX,28
USC00200032,4/30/2008,TMAX,122
USC00208972,12/9/2009,TMIN,-39
USC00200230,4/16/2011,TMIN,67
USC00207308,10/2/2013,TMIN,72
USW00004848,5/24/2008,TMIN,72
USC00201250,6/27/2010,TMAX,289
USC00205563,1/8/2012,TMIN,-44
USC00200842,12/16/2007,TMIN,-56
USC00200842,12/16/2007,TMAX,-11
USC00207308,10/2/2013,TMAX,211
USC00203712,1/6/2014,TMIN,-161
USC00205563,1/8/2012,TMAX,83
USC00200842,1/8/2012,TMIN,-39
USC00203712,1/6/2014,TMAX,-22
USW00094889,6/13/2012,TMIN,100
USC00208202,2/12/2005,TMAX,17
USC00205050,7/21/2013,TMAX,300
USC00208202,2/12/2005,TMIN,-56
USC00200842,1/8/2012,TMAX,72
USC00203712,10/23/2010,TMAX,144
USW00014853,4/11/2012,TMIN,22
USC00205822,1/25/2010,TMIN,28
USC00200230,12/4/2013,TMIN,22
USC00205822,1/25/2010,TMAX,67
USC00205050,8/29/2007,TMAX,333
USC00208080,5/24/2008,TMIN,44
USC00205451,2/22/2009,TMAX,6
USW00014853,4/11/2012,TMAX,139
USW00094889,1/24/2010,TMIN,17
USC00200228,8/31/2013,TMIN,172
USC00208202,12/26/2015,TMAX,78
USC00200032,2/16/2007,TMIN,-167
USC00203712,6/21/2012,TMIN,217
USC00203712,8/29/2015,TMAX,244
USC00205050,7/21/2013,TMIN,172
USC00205050,6/27/2010,TMAX,289
USC00201250,6/27/2010,TMIN,189
USC00203712,10/23/2010,TMIN,28
USC00208202,12/26/2015,TMIN,-6
USC00203712,8/29/2015,TMIN,139
USC00202308,10/3/2010,TMIN,56
USC00207308,2/24/2008,TMAX,28
USC00203712,6/21/2012,TMAX,333
USC00207320,4/4/2007,TMIN,28
USC00205050,11/14/2014,TMAX,6
USC00207320,3/31/2012,TMIN,0
USW00094889,6/13/2012,TMAX,239
USC00200220,6/19/2012,TMIN,172
USC00200230,8/4/2007,TMAX,311
USC00201250,4/5/2012,TMAX,94
USC00200230,5/14/2006,TMAX,144
USC00200228,6/29/2010,TMIN,128
USC00205563,7/23/2010,TMAX,289
USC00200220,12/2/2008,TMAX,17
USC00201502,2/10/2007,TMAX,-56
USC00207320,4/4/2007,TMAX,233
USC00207308,6/13/2012,TMAX,272
USC00208080,7/28/2006,TMIN,189
USC00200032,6/11/2014,TMIN,167
USC00200032,6/11/2014,TMAX,244
USC00205451,10/3/2010,TMIN,56
USC00200032,6/21/2008,TMAX,267
USC00208080,7/28/2006,TMAX,306
USW00014853,2/28/2013,TMIN,0
USW00014853,2/28/2013,TMAX,44
USW00094889,1/24/2010,TMAX,83
USC00207312,6/25/2012,TMIN,128
USC00205451,10/3/2010,TMAX,117
USC00200842,4/22/2006,TMIN,56
USC00207308,9/8/2008,TMAX,233
USC00205822,12/10/2015,TMAX,106
USC00207308,6/13/2012,TMIN,83
USC00202308,7/22/2010,TMAX,322
USC00205451,12/7/2008,TMAX,-17
USC00205822,6/23/2008,TMAX,267
USC00205822,6/23/2008,TMIN,144
USW00014833,3/27/2011,TMIN,-100
USC00201250,12/23/2015,TMIN,28
USC00202308,7/22/2010,TMIN,178
USC00207312,6/25/2012,TMAX,311
USC00200032,4/15/2005,TMIN,6
USC00202308,3/27/2012,TMAX,83
USC00200220,3/28/2011,TMAX,33
USC00200220,3/28/2011,TMIN,-89
USC00200230,12/4/2013,TMAX,106
USC00205451,5/18/2009,TMAX,156
USC00200032,10/25/2010,TMAX,211
USC00200228,6/29/2010,TMAX,289
USW00094889,6/5/2015,TMAX,272
USC00207312,8/20/2014,TMIN,161
USC00207308,11/5/2005,TMAX,228
USC00207308,3/14/2014,TMAX,0
USC00205050,10/30/2008,TMAX,122
USW00014833,3/20/2012,TMAX,272
USC00207312,8/20/2014,TMAX,289
USC00207308,11/5/2005,TMIN,61
USC00202308,1/24/2010,TMAX,100
USC00200230,8/4/2007,TMIN,172
USC00208080,5/24/2008,TMAX,222
USW00094889,4/28/2005,TMIN,11
USC00205451,5/18/2009,TMIN,11
USC00207320,11/20/2007,TMAX,156
USW00004848,8/22/2006,TMIN,139
USC00205563,7/23/2010,TMIN,206
USC00208080,11/14/2014,TMIN,-78
USC00205563,12/24/2006,TMIN,11
USC00205563,12/24/2006,TMAX,100
USC00205822,12/14/2009,TMAX,39
USC00208202,10/5/2005,TMAX,300
USW00004848,3/31/2015,TMIN,0
USC00208202,4/22/2011,TMAX,128
USC00200032,8/31/2007,TMAX,250
USW00004848,6/29/2015,TMAX,206
USW00004848,8/21/2005,TMAX,283
USW00014853,8/24/2013,TMAX,289
USC00207312,3/9/2013,TMAX,72
USC00200032,10/17/2015,TMAX,94
USW00004848,8/21/2005,TMIN,150
USC00200228,8/21/2014,TMIN,167
USC00200032,8/31/2007,TMIN,83
USC00200228,8/21/2014,TMAX,278
USC00200032,10/17/2015,TMIN,-6
USW00014833,3/7/2013,TMIN,-28
USC00201502,1/8/2012,TMIN,-56
USC00207312,10/16/2013,TMIN,22
USC00207312,6/13/2012,TMIN,50
USC00200220,7/28/2009,TMAX,283
USC00207312,10/16/2013,TMAX,178
USC00208202,7/18/2013,TMAX,339
USC00207320,4/22/2011,TMIN,6
USC00208202,7/18/2013,TMIN,211
USC00208202,10/5/2005,TMIN,133
USC00200032,4/14/2006,TMAX,267
USC00202308,8/15/2015,TMAX,300
USC00200842,1/2/2012,TMIN,-33
USC00200228,6/21/2012,TMAX,333
USC00201502,8/21/2005,TMIN,111
USW00094889,8/27/2013,TMIN,206
USC00208080,5/14/2006,TMIN,72
USC00200230,4/5/2012,TMAX,144
USW00004848,2/8/2007,TMIN,-166
USC00207320,11/22/2007,TMAX,156
USW00094889,8/27/2013,TMAX,289
USC00207320,11/22/2007,TMIN,0
USC00203712,5/1/2008,TMIN,50
USW00004848,3/31/2015,TMAX,72
USC00201502,6/26/2014,TMAX,244
USC00200228,6/21/2012,TMIN,194
USC00205822,12/14/2009,TMIN,11
USC00201502,1/24/2010,TMIN,6
USC00208972,6/26/2014,TMAX,233
USC00200228,12/14/2005,TMAX,-17
USC00208202,4/22/2011,TMIN,17
USC00208972,6/26/2014,TMIN,144
USC00208972,3/2/2010,TMAX,39
USC00200228,10/3/2010,TMAX,122
USC00200228,10/3/2010,TMIN,44
USC00208972,1/6/2012,TMAX,61
USC00200032,4/14/2006,TMIN,139
USC00208972,6/21/2008,TMIN,94
USC00200032,11/30/2015,TMAX,89
USC00200032,10/22/2010,TMIN,6
USC00208972,3/2/2010,TMIN,-78
USC00205450,3/13/2005,TMIN,-100
USC00208972,6/21/2008,TMAX,256
USC00201250,4/4/2012,TMAX,161
USC00205563,8/24/2013,TMAX,278
USC00207308,8/8/2007,TMAX,311
USC00200228,7/26/2006,TMIN,189
USW00014833,5/2/2005,TMAX,83
USC00208972,1/24/2010,TMAX,44
USC00200220,7/28/2009,TMIN,183
USC00200032,10/22/2010,TMAX,139
USC00207308,8/8/2007,TMIN,183
USW00014853,2/13/2007,TMIN,-121
USC00203712,4/11/2012,TMAX,78
USW00004848,8/27/2015,TMAX,228
USC00201502,3/29/2006,TMAX,111
USC00201502,1/8/2012,TMAX,61
USC00208972,1/24/2010,TMIN,-6
USC00208202,2/17/2007,TMIN,-172
USC00207308,4/2/2015,TMIN,-17
USC00208080,12/15/2007,TMIN,-56
USC00200228,12/18/2005,TMIN,-144
USC00202308,10/26/2015,TMAX,161
USC00205450,3/13/2005,TMAX,11
USC00200842,12/23/2006,TMIN,44
USC00202308,10/26/2015,TMIN,17
USC00201250,4/4/2012,TMIN,44
USC00200032,2/8/2008,TMAX,0
USW00014853,6/29/2015,TMAX,250
USC00200032,11/30/2015,TMIN,-28
USC00200842,1/2/2012,TMAX,78
USC00203712,3/8/2013,TMIN,-83
USC00203712,4/11/2012,TMIN,6
USC00208080,5/14/2006,TMAX,156
USC00207308,7/22/2010,TMAX,339
USC00208080,5/20/2009,TMAX,283
USC00205451,4/19/2011,TMAX,44
USC00205563,1/2/2012,TMAX,83
USC00200230,4/5/2012,TMIN,6
USC00208080,5/20/2009,TMIN,100
USW00014853,3/12/2009,TMAX,-10
USC00200228,7/24/2010,TMIN,217
USW00014853,8/24/2013,TMIN,139
USW00004848,8/27/2015,TMIN,139
USC00207312,3/13/2005,TMIN,-122
USC00201250,1/5/2015,TMAX,-72
USW00004848,4/5/2012,TMAX,83
USC00200032,12/5/2010,TMAX,-11
USW00004848,4/5/2012,TMIN,28
USW00014833,6/5/2005,TMIN,167
USW00014853,1/16/2013,TMIN,-60
USW00014853,1/16/2013,TMAX,44
USW00004848,1/22/2013,TMAX,-110
USC00200220,12/2/2008,TMIN,-44
USW00004848,1/22/2013,TMIN,-171
USC00201250,3/6/2013,TMIN,-28
USW00014833,3/21/2012,TMAX,294
USC00201502,3/31/2012,TMAX,44
USC00207308,6/14/2012,TMIN,78
USC00207308,6/14/2012,TMAX,244
USC00207308,9/8/2008,TMIN,94
USC00207308,3/18/2015,TMIN,-39
USC00205050,3/2/2013,TMAX,-28
USC00207308,3/18/2015,TMAX,72
USC00200032,12/5/2010,TMIN,-39
USC00200230,12/13/2009,TMAX,28
USC00208972,12/13/2007,TMIN,-56
USW00014833,3/21/2012,TMIN,117
USC00205050,2/6/2006,TMAX,6
USC00200220,9/14/2008,TMIN,178
USC00200230,7/10/2014,TMAX,250
USC00201502,1/24/2010,TMAX,39
USC00202308,6/21/2012,TMAX,344
USC00200032,12/7/2014,TMAX,17
USC00207320,9/17/2007,TMIN,-6
USC00205563,10/22/2010,TMAX,133
USC00200228,7/24/2010,TMAX,328
USC00205822,4/1/2007,TMAX,89
USC00207312,1/22/2010,TMIN,-67
USC00202308,9/27/2005,TMIN,89
USC00201250,3/6/2013,TMAX,44
USC00202308,5/17/2015,TMAX,244
USC00208202,1/6/2012,TMAX,56
USC00208202,1/6/2012,TMIN,-39
USC00207308,3/14/2014,TMIN,-206
USC00202308,1/24/2010,TMIN,17
USC00200032,10/25/2010,TMIN,144
USC00200842,12/24/2006,TMIN,22
USC00200842,12/24/2006,TMAX,50
USC00208080,3/13/2005,TMAX,17
USC00208202,7/21/2013,TMIN,178
USC00200032,6/7/2011,TMIN,206
USC00200228,12/14/2005,TMIN,-83
USC00205050,3/2/2013,TMIN,-50
USC00208080,12/15/2007,TMAX,-17
USC00203712,6/19/2012,TMAX,278
USC00200032,1/24/2009,TMAX,-33
USC00201502,3/31/2012,TMIN,11
USC00205822,1/20/2010,TMIN,-6
USC00200032,1/24/2009,TMIN,-156
USC00205563,8/20/2009,TMIN,183
USC00207312,3/9/2013,TMIN,-72
USC00205050,4/4/2012,TMAX,194
USC00205563,8/27/2013,TMIN,194
USC00200230,4/16/2011,TMAX,128
USC00200032,6/7/2011,TMAX,344
USW00014833,3/7/2013,TMAX,33
USC00205563,8/20/2009,TMAX,267
USC00205563,4/17/2014,TMAX,67
USC00200220,9/14/2008,TMAX,239
USC00203712,5/1/2008,TMAX,133
USC00205451,1/19/2010,TMIN,-33
USC00205563,8/5/2010,TMAX,311
USC00200228,12/6/2010,TMIN,-50
USC00202308,8/15/2015,TMIN,167
USC00205451,9/3/2014,TMAX,250
USC00205451,9/3/2014,TMIN,83
USC00200230,7/10/2014,TMIN,128
USC00207308,3/29/2006,TMIN,-50
USC00207312,3/13/2005,TMAX,22
USC00201250,11/14/2014,TMAX,22
USC00205563,8/24/2013,TMIN,133
USW00014833,4/11/2012,TMAX,117
USC00202308,5/17/2015,TMIN,167
USW00014853,6/29/2010,TMIN,133
USC00203712,6/19/2012,TMIN,150
USW00014833,4/11/2012,TMIN,6
USC00207312,1/22/2010,TMAX,6
USC00200230,11/27/2008,TMIN,-50
USC00207308,3/29/2006,TMAX,83
USC00200230,12/13/2009,TMIN,-6
USC00205822,7/13/2006,TMAX,294
USC00205050,4/4/2012,TMIN,33
USC00200228,3/27/2012,TMIN,-44
USC00207308,10/4/2005,TMAX,306
USC00200230,11/27/2008,TMAX,44
USW00014853,6/29/2010,TMAX,228
USW00094889,10/24/2015,TMIN,106
USC00205451,7/15/2013,TMIN,200
USW00094889,10/24/2015,TMAX,211
USC00205451,1/19/2010,TMAX,-6
USC00207308,10/4/2005,TMIN,139
USC00205563,8/5/2010,TMIN,206
USC00201502,5/31/2011,TMIN,178
USC00202308,3/7/2010,TMIN,-39
USC00201502,2/10/2007,TMIN,-144
USC00202308,5/13/2006,TMIN,56
USC00207320,6/26/2012,TMAX,294
USC00200228,3/7/2013,TMAX,50
USC00200230,8/24/2013,TMIN,139
USC00200842,12/28/2006,TMIN,-22
USC00207312,9/30/2010,TMAX,222
USC00207312,3/27/2012,TMIN,-61
USC00200842,12/28/2006,TMAX,33
USC00205050,9/14/2008,TMIN,139
USC00205822,12/28/2006,TMAX,39
USC00201250,1/19/2010,TMAX,17
USC00208972,2/25/2014,TMAX,-44
USC00205822,8/6/2007,TMIN,183
USC00208972,7/25/2009,TMAX,267
USC00208972,6/4/2011,TMAX,222
USC00205050,9/14/2008,TMAX,244
USC00205563,1/18/2013,TMIN,-83
USC00200230,8/24/2013,TMAX,272
USC00205822,3/28/2012,TMIN,6
USC00201250,11/10/2014,TMIN,28
USC00201250,5/15/2015,TMIN,100
USC00205822,12/28/2006,TMIN,-6
USC00207320,6/26/2012,TMIN,111
USC00203712,8/28/2015,TMAX,189
USC00208972,9/29/2010,TMAX,128
USC00200220,3/12/2009,TMAX,17
USC00208202,3/7/2010,TMIN,-67
USW00014853,9/16/2007,TMAX,178
USW00004848,1/3/2015,TMAX,39
USW00004848,1/3/2015,TMIN,-43
USC00205563,12/28/2006,TMIN,22
USC00205822,8/15/2015,TMIN,178
USC00205563,12/28/2006,TMAX,61
USC00205822,8/6/2007,TMAX,256
USC00205822,8/15/2015,TMAX,294
USC00208080,4/20/2006,TMIN,33
USC00207312,9/30/2010,TMIN,44
USC00200842,10/22/2010,TMIN,0
USW00004848,6/25/2012,TMAX,233
USW00014853,9/16/2007,TMIN,17
USW00004848,6/25/2012,TMIN,172
USC00200228,7/27/2009,TMAX,256
USW00014833,8/28/2013,TMAX,272
USC00205822,2/26/2006,TMAX,44
USC00208080,4/20/2006,TMAX,244
USW00004848,3/20/2012,TMAX,278
USC00208972,2/22/2008,TMAX,-44
USW00004848,3/20/2012,TMIN,144
USC00200842,1/22/2010,TMAX,11
USC00205563,1/18/2013,TMAX,39
USC00205450,8/19/2006,TMAX,256
USC00207308,11/13/2005,TMAX,206
USC00205822,12/24/2006,TMAX,67
USW00094889,3/12/2005,TMAX,6
USC00207320,9/15/2007,TMAX,244
USC00207320,4/24/2009,TMAX,156
USC00208080,12/13/2009,TMAX,28
USC00205822,12/24/2006,TMIN,22
USC00208202,3/7/2010,TMAX,83
USC00208080,12/13/2009,TMIN,-11
USC00208972,2/25/2014,TMIN,-144
USC00200230,1/7/2015,TMIN,-150
USC00208972,7/25/2009,TMIN,139
USC00200230,1/15/2012,TMAX,-33
USW00004848,6/6/2015,TMIN,133
USC00205822,1/22/2010,TMIN,-50
USW00094889,12/19/2013,TMIN,-82
USC00205563,12/23/2006,TMIN,44
USC00205822,1/7/2012,TMAX,117
USC00208202,1/16/2010,TMIN,-17
USC00205822,7/27/2009,TMIN,161
USC00207320,3/3/2010,TMIN,-39
USC00205822,4/26/2011,TMIN,72
USC00208972,6/4/2011,TMIN,117
USC00200230,1/7/2015,TMAX,-94
USC00207320,4/24/2009,TMIN,6
USC00200032,2/15/2006,TMIN,22
USC00205451,12/24/2006,TMIN,22
USC00201250,5/15/2015,TMAX,250
USC00208080,10/26/2010,TMIN,83
USC00205822,3/28/2012,TMAX,156
USC00200032,2/15/2006,TMAX,83
USC00203712,3/9/2010,TMAX,117
USC00208080,10/26/2010,TMAX,211
USC00201250,11/10/2014,TMAX,139
USC00208202,7/21/2005,TMAX,306
USC00205451,12/24/2006,TMAX,50
USC00205050,12/5/2010,TMAX,0
USC00205050,12/5/2010,TMIN,-56
USW00014853,3/10/2010,TMIN,33
USC00207320,3/3/2010,TMAX,39
USW00014853,3/10/2010,TMAX,133
USC00203712,8/28/2015,TMIN,78
USC00200220,3/12/2009,TMIN,-72
USC00200032,5/3/2005,TMAX,94
USW00014833,5/15/2015,TMIN,94
USW00014833,5/15/2015,TMAX,239
USW00014853,11/21/2005,TMAX,61
USC00208202,7/21/2005,TMIN,156
USC00205563,4/1/2007,TMIN,56
USC00200842,1/22/2010,TMIN,-67
USC00202308,6/29/2010,TMIN,156
USC00200842,8/8/2007,TMIN,222
USC00205822,7/29/2009,TMIN,200
USC00202308,6/29/2010,TMAX,300
USW00014853,3/4/2009,TMIN,-116
USC00205822,2/6/2006,TMAX,17
USC00201502,1/19/2010,TMAX,-6
USC00207320,9/15/2007,TMIN,11
USC00201502,1/19/2010,TMIN,-17
USC00205563,12/23/2006,TMAX,111
USC00200228,11/27/2008,TMAX,39
USC00200032,12/2/2013,TMIN,-28
USC00200842,4/1/2007,TMIN,56
USC00201250,11/23/2015,TMIN,-83
USC00200228,9/8/2013,TMIN,128
USC00200032,12/2/2013,TMAX,39
USC00208972,9/29/2010,TMIN,56
USC00208202,10/7/2013,TMAX,200
USC00205451,3/31/2012,TMAX,56
USC00205563,1/22/2010,TMIN,-28
USC00205450,4/28/2005,TMIN,28
USC00203712,3/9/2010,TMIN,-50
USW00004848,2/2/2008,TMIN,-27
USC00207320,12/14/2007,TMIN,-11
USC00207320,7/27/2009,TMIN,133
USC00208080,8/23/2006,TMIN,144
USC00202308,2/25/2008,TMIN,-78
USC00201502,4/20/2006,TMAX,228
USC00207312,4/22/2011,TMAX,111
USC00200032,12/7/2009,TMAX,-11
USW00094889,5/27/2008,TMIN,39
USC00207320,7/27/2009,TMAX,267
USC00203712,12/1/2010,TMIN,-39
USC00208972,10/16/2013,TMIN,39
USC00207312,4/11/2012,TMAX,67
USC00207312,5/23/2014,TMAX,217
